temperature_1,temperature_2,temperature_3,pressure_1,pressure_2,ultrasonic
25.92,27.38,26.39,685.15,0.11,587.05
25.92,27.38,26.39,685.15,0.11,587.05
26.28,27.42,26.39,685.15,0.11,594.0
26.28,27.42,26.39,685.15,0.11,594.0
26.29,27.49,26.38,685.15,0.09,594.0
26.29,27.49,26.38,685.15,0.09,594.0
25.92,27.38,26.39,685.15,0.12,587.05
25.92,27.38,26.39,685.15,0.12,587.05
25.92,27.42,26.38,685.15,0.09,580.92
25.92,27.42,26.38,685.15,0.09,580.92
25.92,27.49,26.38,685.15,0.11,580.1
25.92,27.49,26.38,685.15,0.11,580.1
26.27,27.38,26.38,685.15,0.09,581.53
26.27,27.38,26.38,685.15,0.09,581.53
26.01,27.42,26.4,685.15,0.11,587.46
26.01,27.42,26.4,685.15,0.11,587.46
26.26,27.49,26.38,685.15,0.11,594.0
26.26,27.49,26.38,685.15,0.11,594.0
26.11,27.38,26.39,685.15,0.09,588.89
26.11,27.38,26.39,685.15,0.09,588.89
25.95,27.42,26.4,685.15,0.12,583.58
25.95,27.42,26.4,685.15,0.12,583.58
25.95,27.49,26.38,685.15,0.09,580.1
25.95,27.49,26.38,685.15,0.09,580.1
26.14,27.38,26.4,685.15,0.11,580.1
26.14,27.38,26.4,685.15,0.11,580.1
26.11,27.38,26.38,685.15,0.11,587.05
26.11,27.38,26.38,685.15,0.11,587.05
26.28,27.42,26.39,685.15,0.11,594.0
26.28,27.42,26.39,685.15,0.11,594.0
26.29,27.38,26.4,685.15,0.11,594.0
26.29,27.38,26.4,685.15,0.11,594.0
25.93,27.49,26.38,685.15,0.11,585.83
25.93,27.49,26.38,685.15,0.11,585.83
25.92,27.38,26.38,685.15,0.11,580.1
25.92,27.38,26.38,685.15,0.11,580.1
26.2,27.42,26.39,685.15,0.11,586.64
26.2,27.42,26.39,685.15,0.11,586.64
25.93,27.42,26.38,685.15,0.07,594.0
25.93,27.42,26.38,685.15,0.07,594.0
26.29,27.38,26.41,685.15,0.08,594.0
26.29,27.38,26.41,685.15,0.08,594.0
25.95,27.49,26.37,685.15,0.09,587.05
25.95,27.49,26.37,685.15,0.09,587.05
25.95,27.38,26.39,685.15,0.11,580.1
25.95,27.38,26.39,685.15,0.11,580.1
25.93,27.42,26.39,685.15,0.12,580.1
25.93,27.42,26.39,685.15,0.12,580.1
26.28,27.42,26.39,685.15,0.08,587.05
26.28,27.42,26.39,685.15,0.08,587.05
26.29,27.42,26.4,685.15,0.09,594.0
26.29,27.42,26.4,685.15,0.09,594.0
26.29,27.42,26.38,685.15,0.08,587.05
26.29,27.42,26.38,685.15,0.08,587.05
26.2,27.38,26.41,685.15,0.08,580.1
26.2,27.38,26.41,685.15,0.08,580.1
26.27,27.49,26.37,685.15,0.09,580.1
26.27,27.49,26.37,685.15,0.09,580.1
26.29,27.38,26.39,685.15,0.11,587.05
26.29,27.38,26.39,685.15,0.11,587.05
26.29,27.38,26.38,685.15,0.11,594.0
26.29,27.38,26.38,685.15,0.11,594.0
26.29,27.42,26.39,685.15,0.08,587.05
26.29,27.42,26.39,685.15,0.08,587.05
25.92,27.38,26.39,685.15,0.08,580.31
25.92,27.38,26.39,685.15,0.08,580.31
25.92,27.42,26.39,685.15,0.11,580.1
25.92,27.42,26.39,685.15,0.11,580.1
26.12,27.38,26.39,685.15,0.11,591.14
26.12,27.38,26.39,685.15,0.11,591.14
26.29,27.42,26.38,685.15,0.08,594.0
26.29,27.42,26.38,685.15,0.08,594.0
25.92,27.38,26.4,685.15,0.09,584.39
25.92,27.38,26.4,685.15,0.09,584.39
26.01,27.42,26.38,685.15,0.07,580.1
26.01,27.42,26.38,685.15,0.07,580.1
26.27,27.42,26.39,685.15,0.08,587.05
26.27,27.42,26.39,685.15,0.08,587.05
26.29,27.42,26.39,685.15,0.09,594.0
26.29,27.42,26.39,685.15,0.09,594.0
25.97,27.42,26.39,685.15,0.12,587.05
25.97,27.42,26.39,685.15,0.12,587.05
25.92,27.38,26.39,685.15,0.08,580.1
25.92,27.38,26.39,685.15,0.08,580.1
26.28,27.42,26.38,685.15,0.08,587.05
26.28,27.42,26.38,685.15,0.08,587.05
26.0,27.38,26.41,685.15,0.07,594.0
26.0,27.38,26.41,685.15,0.07,594.0
26.27,27.42,26.38,685.15,0.08,580.92
26.27,27.42,26.38,685.15,0.08,580.92
25.92,27.42,26.39,685.15,0.09,580.51
25.92,27.42,26.39,685.15,0.09,580.51
25.99,27.38,26.38,685.15,0.08,594.0
25.99,27.38,26.38,685.15,0.08,594.0
25.92,27.49,26.39,685.15,0.09,587.05
25.92,27.49,26.39,685.15,0.09,587.05
25.92,27.38,26.4,685.15,0.08,580.1
25.92,27.38,26.4,685.15,0.08,580.1
25.92,27.42,26.39,685.15,0.08,591.34
25.92,27.42,26.39,685.15,0.08,591.34
26.29,27.42,26.38,685.15,0.07,594.0
26.29,27.42,26.38,685.15,0.07,594.0
25.92,27.38,26.39,685.15,0.09,580.1
25.92,27.38,26.39,685.15,0.09,580.1
25.92,27.49,26.38,685.15,0.07,585.21
25.92,27.49,26.38,685.15,0.07,585.21
25.92,27.38,26.41,685.15,0.08,594.82
25.92,27.38,26.41,685.15,0.08,594.82
26.11,27.49,26.38,685.15,0.08,587.05
26.11,27.49,26.38,685.15,0.08,587.05
25.92,27.42,26.4,685.15,0.07,582.76
25.92,27.42,26.4,685.15,0.07,582.76
26.12,27.42,26.39,685.15,0.08,584.39
26.12,27.42,26.39,685.15,0.08,584.39
26.25,27.42,26.39,685.15,0.08,596.66
26.25,27.42,26.39,685.15,0.08,596.66
25.94,27.42,26.4,685.15,0.08,587.05
25.94,27.42,26.4,685.15,0.08,587.05
25.92,27.42,26.39,685.15,0.07,580.1
25.92,27.42,26.39,685.15,0.07,580.1
25.92,27.38,26.39,685.15,0.08,587.05
25.92,27.38,26.39,685.15,0.08,587.05
26.22,27.42,26.38,685.15,0.07,594.0
26.22,27.42,26.38,685.15,0.07,594.0
26.11,27.38,26.39,685.15,0.08,587.05
26.11,27.38,26.39,685.15,0.08,587.05
25.92,27.49,26.38,685.15,0.08,580.1
25.92,27.49,26.38,685.15,0.08,580.1
25.92,27.38,26.41,685.15,0.08,587.05
25.92,27.38,26.41,685.15,0.08,587.05
26.11,27.49,26.38,685.15,0.07,594.0
26.11,27.49,26.38,685.15,0.07,594.0
25.92,27.42,26.39,685.15,0.08,586.64
25.92,27.42,26.39,685.15,0.09,580.1
25.92,27.42,26.39,685.15,0.09,580.1
25.92,27.42,26.38,685.15,0.08,587.05
25.92,27.42,26.38,685.15,0.08,587.05
26.29,27.42,26.39,685.15,0.11,594.0
26.29,27.42,26.39,685.15,0.11,594.0
25.92,27.42,26.38,685.15,0.11,586.85
25.92,27.42,26.38,685.15,0.11,586.85
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.37,685.15,0.09,587.05
26.15,27.42,26.38,685.15,0.12,594.0
26.15,27.42,26.38,685.15,0.12,594.0
25.94,27.42,26.39,685.15,0.12,587.05
25.94,27.42,26.39,685.15,0.12,587.05
25.92,27.42,26.38,685.15,0.09,580.1
25.92,27.42,26.38,685.15,0.09,580.1
25.92,27.42,26.38,685.15,0.08,580.51
25.92,27.42,26.38,685.15,0.08,580.51
26.2,27.42,26.38,685.15,0.08,594.0
26.2,27.42,26.38,685.15,0.08,594.0
26.29,27.42,26.38,685.15,0.08,588.89
26.29,27.42,26.38,685.15,0.08,588.89
26.11,27.42,26.38,685.15,0.08,580.1
26.11,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
26.06,27.42,26.37,685.15,0.08,594.0
26.06,27.42,26.37,685.15,0.08,594.0
26.29,27.49,26.37,685.15,0.08,593.39
26.29,27.49,26.37,685.15,0.08,593.39
25.92,27.38,26.39,685.15,0.07,580.31
25.92,27.38,26.39,685.15,0.07,580.31
25.92,27.49,26.37,685.15,0.07,586.23
25.92,27.49,26.37,685.15,0.07,586.23
26.23,27.42,26.38,685.15,0.08,594.0
26.23,27.42,26.38,685.15,0.08,594.0
25.92,27.42,26.37,685.15,0.08,583.58
25.92,27.42,26.37,685.15,0.08,583.58
25.92,27.49,26.37,685.15,0.09,580.1
25.92,27.49,26.37,685.15,0.09,580.1
25.93,27.42,26.39,685.15,0.07,594.0
25.93,27.42,26.39,685.15,0.07,594.0
26.27,27.42,26.38,685.15,0.08,587.05
26.27,27.42,26.38,685.15,0.08,587.05
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.38,26.39,685.15,0.08,587.05
25.92,27.38,26.39,685.15,0.08,587.05
26.27,27.52,26.36,685.15,0.08,594.0
26.27,27.52,26.36,685.15,0.08,594.0
25.92,27.42,26.4,685.15,0.08,587.05
25.92,27.42,26.4,685.15,0.08,587.05
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
26.11,27.42,26.38,685.15,0.08,593.39
26.11,27.42,26.38,685.15,0.08,593.39
26.29,27.42,26.38,685.15,0.08,594.0
26.29,27.42,26.38,685.15,0.08,594.0
25.92,27.42,26.37,685.15,0.08,580.1
25.92,27.42,26.37,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.12,580.1
25.92,27.42,26.38,685.15,0.12,580.1
25.94,27.49,26.37,685.15,0.11,594.0
25.94,27.49,26.37,685.15,0.11,594.0
26.29,27.38,26.4,685.15,0.11,591.34
26.29,27.38,26.4,685.15,0.11,591.34
25.92,27.52,26.36,685.15,0.07,580.1
25.92,27.52,26.36,685.15,0.07,580.1
25.92,27.38,26.4,685.15,0.08,580.1
25.92,27.38,26.4,685.15,0.08,580.1
26.14,27.49,26.36,685.15,0.07,593.8
26.14,27.49,26.36,685.15,0.07,593.8
26.29,27.42,26.39,685.15,0.09,593.39
26.29,27.42,26.39,685.15,0.09,593.39
25.92,27.42,26.38,685.15,0.07,580.31
25.92,27.42,26.38,685.15,0.07,580.31
25.92,27.42,26.38,685.15,0.07,580.1
25.92,27.42,26.38,685.15,0.07,580.1
26.28,27.49,26.38,685.15,0.09,594.0
26.28,27.49,26.38,685.15,0.09,594.0
26.26,27.42,26.38,685.15,0.07,589.91
26.26,27.42,26.38,685.15,0.07,589.91
25.92,27.42,26.38,685.15,0.09,580.1
25.92,27.42,26.38,685.15,0.09,580.1
25.92,27.42,26.37,685.15,0.09,580.1
25.92,27.42,26.37,685.15,0.09,580.1
26.26,27.38,26.41,685.15,0.09,594.0
26.26,27.38,26.41,685.15,0.09,594.0
26.29,27.49,26.37,685.15,0.07,587.05
26.29,27.49,26.37,685.15,0.07,587.05
25.92,27.42,26.39,685.15,0.07,580.1
25.92,27.42,26.39,685.15,0.07,580.1
25.92,27.42,26.38,685.15,0.08,587.05
25.92,27.42,26.38,685.15,0.08,587.05
26.29,27.42,26.38,685.15,0.08,594.0
26.29,27.42,26.38,685.15,0.08,594.0
26.06,27.42,26.38,685.15,0.08,587.05
26.06,27.42,26.38,685.15,0.08,587.05
25.92,27.42,26.37,685.15,0.07,580.1
25.92,27.42,26.37,685.15,0.07,580.1
25.92,27.38,26.4,685.15,0.08,587.05
25.92,27.38,26.4,685.15,0.08,587.05
26.26,27.52,26.36,685.15,0.08,594.0
26.26,27.52,26.36,685.15,0.08,594.0
25.92,27.42,26.4,685.15,0.08,580.1
25.92,27.42,26.4,685.15,0.08,580.1
25.92,27.42,26.37,685.15,0.08,580.1
25.92,27.42,26.37,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.09,594.0
25.92,27.42,26.38,685.15,0.09,594.0
26.28,27.42,26.36,685.15,0.07,587.66
26.28,27.42,26.36,685.15,0.07,587.66
25.92,27.42,26.37,685.15,0.08,580.1
25.92,27.42,26.37,685.15,0.08,580.1
25.92,27.38,26.38,685.15,0.07,580.72
25.92,27.38,26.38,685.15,0.07,580.72
26.06,27.49,26.37,685.15,0.08,594.0
26.06,27.49,26.37,685.15,0.08,594.0
26.11,27.38,26.4,685.15,0.09,587.46
26.11,27.38,26.4,685.15,0.09,587.46
25.92,27.49,26.37,685.15,0.07,580.1
25.92,27.49,26.37,685.15,0.07,580.1
25.92,27.38,26.4,685.15,0.09,581.33
25.92,27.38,26.4,685.15,0.09,581.33
26.28,27.49,26.37,685.15,0.08,594.0
26.28,27.49,26.37,685.15,0.08,594.0
26.29,27.42,26.4,685.15,0.08,587.46
26.29,27.42,26.4,685.15,0.08,587.46
25.92,27.42,26.37,685.15,0.08,583.58
25.92,27.42,26.37,685.15,0.08,583.58
25.92,27.42,26.39,685.15,0.08,581.53
25.92,27.42,26.39,685.15,0.08,581.53
25.94,27.42,26.38,685.15,0.08,594.0
25.94,27.42,26.38,685.15,0.08,594.0
26.29,27.42,26.38,685.15,0.08,593.59
26.29,27.42,26.38,685.15,0.08,593.59
25.92,27.42,26.38,685.15,0.08,580.51
25.92,27.42,26.38,685.15,0.08,580.51
25.92,27.38,26.4,685.15,0.08,580.1
25.92,27.38,26.4,685.15,0.08,580.1
25.92,27.49,26.37,685.15,0.08,587.05
25.92,27.49,26.37,685.15,0.08,587.05
26.22,27.38,26.39,685.15,0.07,594.0
26.22,27.38,26.39,685.15,0.07,594.0
26.29,27.42,26.39,685.15,0.08,594.0
26.29,27.42,26.39,685.15,0.08,594.0
25.92,27.42,26.38,685.15,0.08,587.05
25.92,27.42,26.38,685.15,0.08,587.05
25.92,27.38,26.41,685.15,0.07,580.1
25.92,27.38,26.41,685.15,0.07,580.1
25.92,27.38,26.38,685.15,0.08,580.1
25.92,27.38,26.38,685.15,0.08,580.1
25.92,27.42,26.39,685.15,0.09,587.05
25.92,27.42,26.39,685.15,0.09,587.05
25.95,27.38,26.4,685.15,0.08,594.0
25.95,27.38,26.4,685.15,0.08,594.0
26.15,27.42,26.37,685.15,0.08,595.84
26.15,27.42,26.37,685.15,0.08,595.84
26.28,27.42,26.39,685.15,0.08,587.05
26.28,27.42,26.39,685.15,0.08,587.05
25.92,27.38,26.4,685.15,0.07,585.42
25.92,27.38,26.4,685.15,0.07,585.42
25.92,27.52,26.37,685.15,0.08,580.1
25.92,27.52,26.37,685.15,0.08,580.1
25.92,27.38,26.38,685.15,0.07,587.05
25.92,27.38,26.38,685.15,0.07,587.05
26.2,27.42,26.39,685.15,0.09,594.0
26.2,27.42,26.39,685.15,0.09,594.0
26.11,27.42,26.38,685.15,0.08,588.69
26.11,27.42,26.38,685.15,0.08,588.69
25.92,27.42,26.39,685.15,0.08,580.1
25.92,27.42,26.39,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.07,580.1
25.92,27.42,26.38,685.15,0.07,580.1
26.01,27.42,26.38,685.15,0.08,587.05
26.01,27.42,26.38,685.15,0.08,587.05
26.29,27.42,26.38,685.15,0.08,594.0
26.29,27.42,26.38,685.15,0.08,594.0
25.92,27.42,26.38,685.15,0.09,587.05
25.92,27.42,26.38,685.15,0.09,587.05
25.92,27.42,26.39,685.15,0.08,580.1
25.92,27.42,26.39,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,587.05
25.92,27.42,26.38,685.15,0.08,587.05
26.01,27.42,26.39,685.15,0.08,594.0
26.01,27.42,26.39,685.15,0.08,594.0
26.27,27.42,26.38,685.15,0.09,587.05
26.27,27.42,26.38,685.15,0.09,587.05
25.92,27.42,26.38,685.15,0.11,580.1
25.92,27.42,26.38,685.15,0.11,580.1
25.92,27.42,26.37,685.15,0.11,587.05
25.92,27.42,26.37,685.15,0.11,587.05
25.95,27.38,26.39,685.15,0.11,594.0
25.95,27.38,26.39,685.15,0.11,594.0
25.92,27.49,26.37,685.15,0.08,584.39
25.92,27.49,26.37,685.15,0.08,584.39
25.92,27.38,26.4,685.15,0.08,581.94
25.92,27.38,26.4,685.15,0.08,581.94
25.92,27.49,26.38,685.15,0.07,587.05
25.92,27.49,26.38,685.15,0.07,587.05
26.29,27.42,26.39,685.15,0.08,594.0
26.29,27.42,26.39,685.15,0.08,594.0
25.92,27.42,26.39,685.15,0.07,583.58
25.92,27.42,26.39,685.15,0.07,583.58
25.92,27.42,26.38,685.15,0.08,580.1
25.92,27.42,26.38,685.15,0.08,580.1
25.93,27.42,26.38,685.15,0.11,587.66
25.93,27.42,26.38,685.15,0.11,587.66
26.28,27.42,26.38,685.15,0.11,594.0
26.28,27.42,26.38,685.15,0.11,594.0
26.2,27.42,26.39,685.15,0.08,586.44
26.2,27.42,26.39,685.15,0.08,586.44
25.92,27.38,26.38,685.15,0.08,580.1
25.92,27.38,26.38,685.15,0.08,580.1
25.92,27.38,26.38,685.15,0.09,587.05
25.92,27.38,26.38,685.15,0.09,587.05
26.29,27.38,26.38,685.15,0.09,594.41
26.29,27.38,26.38,685.15,0.09,594.41
25.93,27.38,26.38,685.15,0.11,587.05
25.93,27.38,26.38,685.15,0.11,587.05
25.92,27.42,26.38,685.15,0.09,580.1
25.92,27.42,26.38,685.15,0.09,580.1
25.92,27.42,26.38,685.15,0.09,586.23
25.92,27.42,26.38,685.15,0.09,586.23
26.12,27.42,26.39,685.15,0.09,594.0
26.12,27.42,26.39,685.15,0.09,594.0
26.29,27.42,26.39,685.15,0.08,593.39
26.29,27.42,26.39,685.15,0.08,593.39
25.92,27.42,26.39,685.15,0.08,580.31
25.92,27.42,26.39,685.15,0.08,580.31
25.92,27.49,26.38,685.15,0.07,580.1
25.92,27.49,26.38,685.15,0.07,580.1
25.92,27.38,26.41,685.15,0.08,581.53
25.92,27.38,26.41,685.15,0.08,581.53
25.94,27.38,26.38,685.15,0.07,593.59
25.94,27.38,26.38,685.15,0.07,593.59
25.94,27.42,26.39,685.15,0.08,594.0
25.94,27.42,26.39,685.15,0.08,594.0
25.94,27.38,26.4,685.15,0.08,587.05
25.94,27.38,26.4,685.15,0.08,587.05
25.92,27.49,26.38,685.15,0.08,580.31
25.92,27.49,26.38,685.15,0.08,580.31
25.92,27.42,26.39,685.15,0.07,580.1
25.92,27.42,26.39,685.15,0.07,580.1
25.92,27.38,26.41,685.15,0.08,583.58
25.92,27.38,26.41,685.15,0.08,583.58
25.92,27.49,26.39,685.15,0.08,587.05
25.92,27.49,26.39,685.15,0.08,587.05
25.95,27.42,26.39,685.15,0.08,599.31
25.95,27.42,26.39,685.15,0.08,599.31
26.26,27.38,26.41,685.15,0.08,594.0
26.26,27.38,26.41,685.15,0.08,594.0
26.11,27.38,26.38,685.15,0.09,587.05
26.11,27.38,26.38,685.15,0.09,587.05
25.92,27.42,26.4,685.15,0.11,581.94
25.92,27.42,26.4,685.15,0.11,581.94
25.92,27.38,26.4,685.15,0.09,581.33
25.92,27.38,26.4,685.15,0.09,581.33
25.99,27.49,26.38,685.15,0.11,586.44
25.99,27.49,26.38,685.15,0.11,586.44
26.01,27.38,26.39,685.15,0.09,594.0
26.01,27.38,26.39,685.15,0.09,594.0
26.07,27.38,26.39,685.15,0.11,594.0
26.07,27.38,26.39,685.15,0.11,594.0
25.92,27.42,26.39,685.15,0.11,583.58
25.92,27.42,26.39,685.15,0.11,583.58
25.92,27.38,26.39,685.15,0.11,580.1
25.92,27.38,26.39,685.15,0.11,580.1
25.92,27.42,26.39,685.15,0.11,589.71
25.92,27.42,26.39,685.15,0.11,589.71
26.29,27.42,26.38,685.15,0.09,594.0
26.29,27.42,26.38,685.15,0.09,594.0
25.92,27.38,26.41,685.15,0.08,585.62
25.92,27.38,26.41,685.15,0.08,585.62
25.92,27.49,26.38,685.15,0.09,580.92
25.92,27.49,26.38,685.15,0.09,580.92
26.1,27.42,26.4,685.15,0.11,595.63
26.1,27.42,26.4,685.15,0.11,595.63
26.14,27.42,26.38,685.15,0.09,587.46
26.14,27.42,26.38,685.15,0.09,587.46
25.92,27.42,26.39,685.15,0.11,580.1
25.92,27.42,26.39,685.15,0.11,580.1
26.2,27.38,26.41,685.15,0.09,587.05
26.2,27.38,26.41,685.15,0.09,587.05
26.29,27.38,26.39,685.15,0.11,594.0
26.29,27.38,26.39,685.15,0.11,594.0
25.92,27.38,26.39,685.15,0.09,580.1
25.92,27.38,26.39,685.15,0.09,580.1
25.92,27.38,26.41,685.15,0.12,586.64
25.92,27.38,26.41,685.15,0.12,586.64
26.15,27.49,26.39,685.15,0.11,594.0
26.15,27.49,26.39,685.15,0.11,594.0
25.92,27.42,26.39,685.15,0.09,587.05
25.92,27.42,26.39,685.15,0.09,587.05
25.92,27.42,26.39,685.15,0.11,585.42
25.92,27.42,26.39,685.15,0.11,585.42
25.92,27.42,26.38,685.15,0.11,588.69
25.92,27.42,26.38,685.15,0.11,588.69
26.12,27.38,26.42,685.15,0.11,590.93
26.12,27.38,26.42,685.15,0.11,590.93
25.95,27.49,26.38,685.15,0.11,580.1
25.95,27.49,26.38,685.15,0.11,580.1
25.92,27.42,26.39,685.15,0.11,586.23
25.92,27.42,26.39,685.15,0.11,586.23
26.1,27.42,26.4,685.15,0.11,594.0
26.1,27.42,26.4,685.15,0.11,594.0
25.92,27.38,26.39,685.15,0.11,587.05
25.92,27.38,26.39,685.15,0.11,587.05
25.92,27.38,26.4,685.15,0.09,580.1
25.92,27.38,26.4,685.15,0.09,580.1
25.92,27.49,26.38,685.15,0.09,587.05
25.92,27.49,26.38,685.15,0.09,587.05
26.27,27.38,26.42,685.15,0.11,594.0
26.27,27.38,26.42,685.15,0.11,594.0
25.92,27.42,26.39,685.15,0.11,580.72
25.92,27.42,26.39,685.15,0.11,580.72
25.92,27.42,26.4,685.15,0.12,580.1
25.92,27.42,26.4,685.15,0.12,580.1
25.95,27.42,26.39,685.15,0.09,593.8
25.95,27.42,26.39,685.15,0.09,593.8
26.29,27.42,26.39,685.15,0.09,587.46
26.29,27.42,26.39,685.15,0.09,587.46
25.92,27.38,26.41,685.15,0.08,580.1
25.92,27.38,26.41,685.15,0.08,580.1
25.92,27.42,26.39,685.15,0.09,587.05
25.92,27.42,26.39,685.15,0.09,587.05
26.29,27.42,26.39,685.15,0.11,594.0
26.29,27.42,26.39,685.15,0.11,594.0
26.06,27.38,26.39,685.15,0.11,583.17
26.06,27.38,26.39,685.15,0.11,583.17
25.92,27.49,26.39,685.15,0.11,583.58
25.92,27.49,26.39,685.15,0.11,583.58
26.11,27.42,26.39,685.15,0.07,594.0
26.11,27.42,26.39,685.15,0.07,594.0
25.92,27.38,26.39,685.15,0.09,587.05
25.92,27.38,26.39,685.15,0.09,587.05
25.92,27.49,26.38,685.15,0.09,581.33
25.92,27.49,26.38,685.15,0.09,581.33
26.2,27.38,26.4,685.15,0.08,594.41
26.2,27.38,26.4,685.15,0.08,594.41
25.92,27.38,26.41,685.15,0.07,587.05
25.92,27.38,26.41,685.15,0.07,587.05
25.92,27.42,26.4,685.15,0.08,580.1
25.92,27.42,26.4,685.15,0.08,580.1
26.07,27.49,26.38,685.15,0.09,594.0
26.07,27.49,26.38,685.15,0.09,594.0
25.94,27.42,26.4,685.15,0.09,581.33
25.94,27.42,26.4,685.15,0.09,581.33
25.92,27.38,26.42,685.15,0.09,585.62
25.92,27.38,26.42,685.15,0.09,585.62
26.2,27.42,26.39,685.15,0.08,594.0
26.2,27.42,26.39,685.15,0.08,594.0
25.92,27.49,26.39,685.15,0.09,580.1
25.92,27.49,26.39,685.15,0.09,580.1
25.92,27.42,26.4,685.15,0.09,587.05
25.92,27.42,26.4,685.15,0.09,587.05
26.29,27.38,26.42,685.15,0.08,594.0
26.29,27.38,26.42,685.15,0.08,594.0
25.92,27.42,26.4,685.15,0.09,580.1
25.92,27.42,26.4,685.15,0.09,580.1
25.92,27.49,26.39,685.15,0.12,592.36
25.92,27.49,26.39,685.15,0.12,592.36
25.97,27.42,26.39,685.15,0.09,587.05
25.97,27.42,26.39,685.15,0.09,587.05
25.92,27.38,26.41,685.15,0.12,580.1
25.92,27.38,26.41,685.15,0.12,580.1
26.06,27.42,26.4,685.15,0.08,594.0
26.06,27.42,26.4,685.15,0.08,594.0
26.0,27.42,26.4,685.15,0.08,587.05
26.0,27.42,26.4,685.15,0.08,587.05
25.92,27.42,26.4,685.15,0.12,580.31
25.92,27.42,26.4,685.15,0.12,580.31
25.92,27.38,26.4,685.15,0.11,594.0
25.92,27.38,26.4,685.15,0.11,594.0
25.92,27.49,26.4,685.15,0.11,587.05
25.92,27.49,26.4,685.15,0.11,587.05
25.92,27.42,26.4,685.15,0.09,582.96
25.92,27.42,26.4,685.15,0.09,582.96
26.26,27.38,26.43,685.15,0.12,594.61
26.26,27.38,26.43,685.15,0.12,594.61
26.27,27.42,26.4,685.15,0.11,587.05
26.27,27.42,26.4,685.15,0.11,587.05
25.94,27.49,26.4,685.15,0.12,583.58
25.94,27.49,26.4,685.15,0.12,583.58
26.29,27.42,26.4,685.15,0.11,594.0
26.29,27.42,26.4,685.15,0.11,594.0
25.92,27.42,26.4,685.15,0.08,586.44
25.92,27.42,26.4,685.15,0.08,586.44
25.95,27.49,26.39,685.15,0.07,580.1
25.95,27.49,26.39,685.15,0.07,580.1
26.26,27.42,26.41,685.15,0.11,594.0
26.26,27.42,26.41,685.15,0.11,594.0
26.15,27.42,26.41,685.15,0.11,587.05
26.15,27.42,26.41,685.15,0.11,587.05
26.22,27.49,26.39,685.15,0.09,583.58
26.22,27.49,26.39,685.15,0.09,583.58
26.29,27.42,26.41,685.15,0.08,593.8
26.29,27.42,26.41,685.15,0.08,593.8
26.07,27.42,26.4,685.15,0.07,587.05
26.07,27.42,26.4,685.15,0.07,587.05
26.11,27.49,26.39,685.15,0.08,580.1
26.11,27.49,26.39,685.15,0.08,580.1
26.29,27.42,26.39,685.15,0.08,593.8
26.29,27.42,26.39,685.15,0.08,593.8
26.29,27.38,26.71,685.15,0.28,608.3
26.29,27.38,26.71,685.15,0.28,608.3
26.29,27.38,26.71,685.15,0.3,580.51
26.29,27.38,26.71,685.15,0.3,580.51
26.62,27.42,26.71,685.15,0.3,599.31
26.62,27.42,26.71,685.15,0.3,599.31
26.66,27.42,27.07,685.15,0.54,594.41
26.66,27.42,27.07,685.15,0.54,594.41
26.66,27.34,27.08,685.15,0.56,594.0
26.66,27.34,27.08,685.15,0.56,594.0
26.68,27.34,27.07,685.15,0.56,601.77
26.68,27.34,27.07,685.15,0.56,601.77
27.03,27.49,27.45,685.15,0.8,600.54
27.03,27.49,27.45,685.15,0.8,600.54
27.05,27.56,27.44,685.15,0.81,607.9
27.05,27.56,27.44,685.15,0.81,607.9
27.03,27.42,27.44,685.15,0.8,604.42
27.03,27.42,27.44,685.15,0.8,604.42
27.03,27.42,27.46,685.15,0.79,600.33
27.03,27.42,27.46,685.15,0.79,600.33
27.03,27.31,27.44,685.15,0.8,614.84
27.03,27.31,27.44,685.15,0.8,614.84
26.23,27.42,26.42,685.15,0.13,586.64
26.23,27.42,26.42,685.15,0.13,586.64
25.94,27.49,26.39,685.15,0.11,587.05
25.94,27.49,26.39,685.15,0.11,587.05
26.15,27.42,26.4,685.15,0.11,592.77
26.15,27.42,26.4,685.15,0.11,592.77
25.95,27.42,26.42,685.15,0.11,580.1
25.95,27.42,26.42,685.15,0.11,580.1
26.28,27.42,26.41,685.15,0.11,594.0
26.28,27.42,26.41,685.15,0.11,594.0
25.94,27.49,26.41,685.15,0.08,587.05
25.94,27.49,26.41,685.15,0.08,587.05
26.2,27.42,26.4,685.15,0.07,580.1
26.2,27.42,26.4,685.15,0.07,580.1
26.29,27.42,26.41,685.15,0.08,594.0
26.29,27.42,26.41,685.15,0.08,594.0
25.92,27.42,26.42,685.15,0.07,580.1
25.92,27.42,26.42,685.15,0.07,580.1
26.26,27.42,26.42,685.15,0.08,587.05
26.26,27.42,26.42,685.15,0.08,587.05
